image_lastmod,region,population,descriptionFromReview,slug,short_slug,long_slug,users_count,users_count_est,users_count_been,users_count_been_est,boost,last_2_year_growth,image,name_chinese,name,country_chinese,air_quality_now,air_quality,latitude,longitude,country,country_code,country_slug,state_code,state_chinese,state,internet_speed,air_quality_score,air_quality_now_score,humidity,rank,weather_icon,weather_emoji,temperatureC,temperatureF,temperatureC_feels_like,temperatureF_feels_like,cost_for_nomad_in_usd,cost_for_expat_in_usd,cost_for_local_in_usd,cost_for_family_in_usd,total_score,overall_score,cost_score,internet_score,likes_score,safety_level
1705450193,North America,214237,"Boise is an up and coming city with loads of people moving in. It has accessibility to lots of great outdoor adventures including hiking, biking, rafting/kayaking, hotsprings, and more. There are four seasons, but none too harsh. There's a cool downtown bar scene. Also, the highest concentration of basque immigrants in the world is in Boise, so there are some interesting cultural elements as well as great basque bars and restaurants. Because it is a smaller city, there are some limitations (not that many great restaurants). It is safe and a pleasant place to live.",boise-id-united-states,boise,boise-id-united-states,,,46,9200,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/boise-id-united-states.jpg?1705450193",博伊西,Boise,美国,0,,43.6187102,-116.2146068,United States,US,united-states,ID,,Idaho,97,5,5,34,639,wi-day-cloudy,🌥,17,62.082,18,64,3759,2128,1190,4164.33125,2.3060354975419437,2.3060354975419437,2.418285714285714,5,,3.75
1705882203,Europe,850726,"Marseille is a nice big city, with a strong identity (very different from the rest of the country even the south of France). I lived there 6 mounth (being french) there is a lot of things to do, you can find easily cheap things to buy or do, people are relaxed, cool, but it's not safe, a lot of violence in the streets. The beach is really nice, parks are big and beautiful, there are nice museums, beautiful churches to visit too. You can take a little boat to visit other cities. ""Les calanques"" is a nice place to visit. ",marseille-france,marseille,marseille-france,2,400,243,48600,,47.166666666666664,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/marseille-france.jpg?1705882203",马赛,Marseille,法国,87,,43.296482,5.36978,France,FR,france,,,,65,5,3.0828571428571427,61,640,wi-day-cloudy,🌥,16,60.194,15,59,3444,2111,1042,3648.6237037841356,2.305580925820386,2.305580925820386,2.7782857142857145,4.428571428571429,,3.5
1705450165,North America,131795,,guelph-canada,guelph,guelph-canada,,,4,800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/guelph-canada.jpg?1705450165",圭尔夫,Guelph,加拿大,0,,43.5344116,-80.3102079,Canada,CA,canada,,,,32,5,5,92,641,wi-snow-wind,🌨,6,42.894,4,39,3426,2288,1585,5546.906535539981,2.305554277523223,2.305554277523223,2.798857142857143,2.571428571428571,,4
1705622846,Europe,333090,,bielefeld-germany,bielefeld,bielefeld-germany,,,9,1800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/bielefeld-germany.jpg?1705622846",比勒费尔德,Bielefeld,德国,0,,52.0302,8.3805271,Germany,DE,germany,,,,35,5,5,76,642,wi-day-rain,🌧,8,45.506,6,43,3309,1652,980,3428.552038655736,2.3048757994218994,2.3048757994218994,2.932571428571429,2.742857142857143,,5
1705968403,Europe,73600,"I find the monthly cost of living numbers listed here are way off. In fact, living in Cannes is much cheaper than living in Chicago. Groceries are very affordable. Much lower than shopping at Whole Foods and probably by now, even Trader Joes.   Eating out, well, it can cost you a lot but there are so many affordable options. Rents can be high but again, there are many apartments that are reasonable if you are renting year-round. We have been renting Airbnb's during the winter months, from October to February, and were able to get a beautiful sea view one-bedroom for $1200. Another AirBnb a bit higher up again, for $1200. We splurged on a place with a large terrace and beautiful mountain view for $2300. But it was worth it! $2300 was about what my mortgage was in Chicago. According to Numbeo, cost of living here is around $4100 for a family of four.  By the way, Cannes is gorgeous with a sandy, accessible beach, people are very friendly, and it is meticulously maintained. We have been to Aix-en-Provence, Marseilles, Montpellier, Nice, Bordeaux and of course Paris, but have chosen Cannes to live. It is more expensive than Montpellier and perhaps Bordeaux, but not more than Nice or certainly Aix. Aix I found to be the most expensive after Paris.",cannes-france,cannes,cannes-france,,,97,19400,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/cannes-france.jpg?1705968403",戛纳电影节,Cannes,法国,0,,43.5547307,6.9311791,France,FR,france,,,,42,5,5,58,643,wi-day-sunny,☀️,18,64.174,17,63,4310,3101,1539,5386.889896302731,2.3048084168341263,2.3048084168341263,1.7885714285714287,3.164285714285714,,4.25
1706141150,North America,131127,,cedar-rapids-ia-united-states,cedar-rapids,cedar-rapids-ia-united-states,,,4,800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/cedar-rapids-ia-united-states.jpg?1706141150",锡达拉皮兹,Cedar Rapids,美国,0,,41,-91,United States,US,united-states,IA,,IA,44,5,5,85,644,wi-day-cloudy,🌥,16,60.844,16,61,3421,2100,1218,4261.762500000001,2.3043520485510514,2.3043520485510514,2.8045714285714287,3.257142857142857,,3.5
1705449837,Asia,5570585,,ahmedabad-india,ahmedabad,ahmedabad-india,,,34,6800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/ahmedabad-india.jpg?1705449837",艾哈迈达巴德,Ahmedabad,印度,168,,23.022505,72.5713621,India,IN,india,,,,15,5,0.7314285714285713,26,645,wi-day-cloudy,🌥,35,95.888,34,93,1652,1072,664,2323.336611007024,2.3042460012841617,2.3042460012841617,4.8262857142857145,1.6,,4
1705622958,Asia,591686,,huizhou-china,huizhou,huizhou-china,,,3,600,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/huizhou-china.jpg?1705622958",惠州,Huizhou,中国,68,,23.0881944,114.1434449,China,CN,china,,,,5,5,4.017142857142858,67,646,wi-day-cloudy,🌥,28,82.44,30,86,902,539,496,1736.5109282058377,2.303713213374878,2.303713213374878,5,1.0089285714285714,,4.75
1709683617,Latin America,326759,"Cool spot but definitely a touristy town. A lot of places to eat, work from, with (reliable) wifi basically everywhere. Not a lot of english speaking so it can get lonely if you don't speak Spanish! Also great beaches",vina-del-mar-chile,vina-del-mar,vina-del-mar-chile,,,34,6800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/vina-del-mar-chile.jpg?1709683617",,Viña del Mar,智利,79,,-33.03333,-71.53333,Chile,CL,chile,,,,21,5,3.2657142857142856,51,647,wi-day-sunny,☀️,24,76.096,24,75,2088,1057,590,2065.4582289779905,2.30356784287217,2.30356784287217,4.328,1.9428571428571428,,3.5
1705450265,Africa,915101,"Mombasa proper is more popular with retirees than nomads, but Kilifi (~2 hours drive north, not listed here) is a bit of an emerging spot for African nomads, with a couple of nomad-friendly guesthouses (Distant Relatives, Salty's). It's party central over Christmas + NYE if that's your scene, otherwise quite chill and popular for kitesurfers too. ",mombasa-kenya,mombasa,mombasa-kenya,,,42,8400,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/mombasa-kenya.jpg?1705450265",蒙巴萨,Mombasa,肯尼亚,0,,-4.0351767,39.5261045,Kenya,KE,kenya,,,,11,5,5,75,648,wi-day-rain,🌧,31,86.936,39,102,1063,576,450,1575.0161513339697,2.303552167654798,2.303552167654798,5,1.3785714285714286,,2.75
1705450028,North America,681170,"I really enjoyed my trip to DC for one week. I did NOT feel comfortable walking around many places alone because there are a lot of mentally ill/drugged out people. During daylight with other people I felt fine. There are soo many restaurants, interesting boutique gyms, cool libraries and more. The variety you can find in DC is closer to NYC than you can find most places. The memorials are pretty cool. There are a lot of free museums which are impressive. I liked the Lincoln Memorial/Gettysburg Address the most. It's expensive to live and participate in life here.",washington-dc-united-states,washington,washington-dc-united-states,4,800,547,109400,,30.006349206349203,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/washington-dc-united-states.jpg?1705450028",华盛顿,Washington,美国,0,,38.9071923,-77.0368707,United States,US,united-states,DC,,District of Columbia,49,5,5,62,649,wi-day-rain,🌧,16,59.988,17,63,5214,3554,2555,8940.750000000002,2.303132562728919,2.303132562728919,1,3.5142857142857142,,3.75
1709769941,North America,21639,"I’ve lived here for 11.5 years & been a landlord the entire time. A 1 bedroom starts at 1000, and that’s not in the city center. I have no idea why they’re saying it’s dangerous. There’s literally cops putting bike traps up to tempt people into stealing because there’s so little crime. It’s incredibly safe and welcoming to people of all races & genders.  It’s also dry, incredibly dry with forest fires in the summer so the smoke can be intense for several months. It’s not rainy at all like the weather on here states. It appears the map & hospital are linked to another Ashland not in Oregon. The photo is however of Ashland, Oregon.   Ashland is very white bread. There’s essentially no people of color or ethnicity. It’s comprised of people who took to spirituality instead of psychotherapy to work out their issues so there’s a fair amount of spiritual arrogance. There’s an infinite amount of spiritual workshops & endeavors.   The town survives off of tourism & weed. It’s often joked that there’s 3 women to every man. I don’t know if that’s accurate though it feels like it. Almost all married couples who move here divorce. It’s an incredibly healing place for women, but not a place for relationship as most remain perpetually single here. It’s the single mom capital of the US. The hospitals, at least the Asante one that owns most, are incredibly low quality. Drive to OSHU in Portland should you need a hospital.  ",ashland-or-united-states,ashland,ashland-or-united-states,1,200,8,1600,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/ashland-or-united-states.jpg?1709769941",阿什兰,Ashland,美国,0,,37.0625,-95.677068,United States,US,united-states,OR,,Oregon,50,5,5,76,650,wi-day-cloudy,🌥,20,67.912,20,68,3694,2439,1813,6343.892500000001,2.303028506266559,2.303028506266559,2.492571428571429,3.6214285714285714,,3.75
1709770027,Africa,150000,"TLDR; I wouldn't recommend for long-term stays.  First time in Cabo Verde (Sal), and I can't say I would recommend it for anything other than tourism or short-term stays. Don't get me wrong, it's lovely and exotic, and people are warm and welcoming, but it can get pretty boring after 30 days.    Cost of living is NOT cheap. Groceries are much more expensive than in any other places we've travelled to in the last two years. Restaurants are all the same price (around 30€ for 2 people) and pretty much serve the same thing. Food variety is not great.  If you come here for surfing, the waves are inconsistent at best and, at worst, non-existent.   On paper, it seems like a nice idea. In reality, it feels like locals and the government hired good marketers to sell the destination to digital nomads.   On the bright side, we had stable internet and it was sunny EVERY day. It's always windy in Santa Maria, so you don't need AC. Most people speak perfect English or understand at least.",praia-cape-verde,praia,praia-cape-verde,,,9,1800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/praia-cape-verde.jpg?1709770027",普拉亚,Praia,佛得角,0,,14.9187217,-23.5084346,Cape Verde,CV,cape-verde,,,,11,5,5,76,651,wi-day-cloudy,🌥,22,72.282,22,72,1871,1202,674,2358.39365610981,2.302851719128329,2.302851719128329,4.576,1.3857142857142857,,3
1709683628,Europe,314000,,catania-italy,catania,catania-italy,,,130,26000,,51.979166666666664,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/catania-italy.jpg?1709683628",,Catania,意大利,0,,37.501790,15.089532,Italy,IT,italy,,,,28,5,5,62,652,wi-day-sunny,☀️,15,59.68,15,59,3409,1775,778,2724.3009935392797,2.3025132834889357,2.3025132834889357,2.818285714285714,2.357142857142857,,4.75
1705450108,Latin America,110115,Montego Bay is a nice friendly place to stay if your a tourist.  I like going to the market for fresh vegetables and fruit.  There’s a lot of taxis and transportation for cheap If you know where your going and how to count jamaican money.  Doctors Cave beach is popular and other community beaches in Montego Bay.  There’s a lot of activities to do. ,montego-bay-jamaica,montego-bay,montego-bay-jamaica,,,68,13600,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/montego-bay-jamaica.jpg?1705450108",,Montego Bay,牙买加,0,,18.487178,-77.896954,Jamaica,JM,jamaica,,,,18,5,5,78,653,wi-day-sunny,☀️,29,83.898,34,93,3054,1402,639,2235.016021154347,2.302205652888749,2.302205652888749,3.224,1.7714285714285714,,1.5
1705622973,North America,59113.5,,great-falls-mt-united-states,great-falls,great-falls-mt-united-states,,,5,1000,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/great-falls-mt-united-states.jpg?1705622973",大瀑布,Great Falls,美国,0,,47,-111,United States,US,united-states,MT,,MT,38,5,5,90,654,wi-snow-wind,🌨,3,37.36,0,32,3192,2060,1411,4937.937499999999,2.301946361531867,2.301946361531867,3.0662857142857143,2.9142857142857146,,3.5
1705536555,North America,193079,,huntsville-al-united-states,huntsville,huntsville-al-united-states,,,7,1400,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/huntsville-al-united-states.jpg?1705536555",亨茨维尔,Huntsville,美国,0,,34.7303688,-86.5861037,United States,US,united-states,AL,,Alabama,103,5,5,93,655,wi-day-rain,🌧,19,66.204,19,66,3527,2226,1479,5176.799999999999,2.3018457978323417,2.3018457978323417,2.6834285714285717,5,,3.25
1709683739,Europe,343304,"I spent a month working remotely from Nice and really loved it. The beach is fantastic, grocery stores are a couple mins walk from nearly everywhere you could be in the city, wifi is good and the train access to Menton, Eze, etc. or quick drive to provence makes getting around to explore the region super easy.   The only things I learned from my time and would think about next time: - if you go in May, you will wish you had air conditioning because it gets pretty hot in the evenings and the city is lively, so you'll hear all of the happenings if you're relying on open windows, and you'll wake up with lots of mosquito bites - Bed bugs were a thing more than I would have expected - I had a friend visit and get them from their airbnb, and two other friends who also got bed bugs from their spot, so keep an eye out. ",nice-france,nice,nice-france,2,400,394,78800,,55.11599005799502,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/nice-france.jpg?1709683739",尼斯,Nice,法国,66,,43.7101728,7.2619532,France,FR,france,,,,140,5,4.062857142857142,58,656,wi-day-sunny,☀️,16,61.448,16,61,4404,2617,1352,4730.651772626092,2.3018432049976187,2.3018432049976187,1.681142857142857,5,,4
1710374770,Latin America,295113,"Honestly, it's pretty awful if you're trying to work. Only good for a one or two day tour with some beautiful street art and a couple museums. But I showed up and it really smells, is incredibly dirty, locals tell me it's dangerous and the wi-fi consistently cuts out. I was panning to stay in the area 3 days and instead leaving the day I arrived. ",valparaiso-chile,valparaiso,valparaiso-chile,,,80,16000,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/valparaiso-chile.jpg?1710374770",,Valparaíso,智利,79,,-33.04594,-71.61636,Chile,CL,chile,,,,20,5,3.2657142857142856,55,657,wi-day-sunny,☀️,23,73.482,23,73,1993,1050,575,2012.913757916704,2.3006851125313146,2.3006851125313146,4.436571428571428,1.9,,3.5
1709597218,Europe,109527,,jena-germany,jena,jena-germany,,,5,1000,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/jena-germany.jpg?1709597218",耶拿,Jena,德国,0,,50.927054,11.5892372,Germany,DE,germany,,,,35,5,5,81,658,wi-day-rain,🌧,8,45.678,6,43,2971,1411,882,3088.6855963950266,2.300114736152743,2.300114736152743,3.318857142857143,2.742857142857143,,5
1651190758,Europe,207178,,rennes-france,rennes,rennes-france,,,36,7200,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/rennes-france.jpg?1651190758",雷恩,Rennes,法国,0,,48.1158943,-1.7584942,France,FR,france,,,,32,5,5,83,659,wi-day-rain,🌧,9,48.268,7,45,3197,1880,1111,3887.67034040936,2.2994128023460614,2.2994128023460614,3.0605714285714285,2.5857142857142854,,4
1705363853,North America,55994,,grand-forks-nd-united-states,grand-forks,grand-forks-nd-united-states,,,2,400,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/grand-forks-nd-united-states.jpg?1705363853",大福克斯,Grand Forks,美国,0,,47,-97,United States,US,united-states,ND,,ND,43,5,5,39,660,wi-day-cloudy,🌥,2,35.056,1,34,3251,2039,1400,4900.3125,2.299355262106412,2.299355262106412,2.998857142857143,3.1714285714285713,,3.5
1705450196,Asia,741195,,huaibei-china,huaibei,huaibei-china,,,,0,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/huaibei-china.jpg?1705450196",淮北,Huaibei,中国,107,,33.9485205,116.6493896,China,CN,china,,,,5,5,2.625714285714286,83,661,wi-day-rain,🌧,14,56.618,13,55,1758,1566,1040,3640.0850740074698,2.2982664374814226,2.2982664374814226,4.7051428571428575,1.0089285714285714,,4.75
1705450055,North America,69949.5,,bismarck-nd-united-states,bismarck,bismarck-nd-united-states,,,4,800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/bismarck-nd-united-states.jpg?1705450055",俾斯麦,Bismarck,美国,0,,46,-100,United States,US,united-states,ND,,ND,43,5,5,65,662,wi-day-sunny,☀️,-1,31.032,-4,25,3250,2076,1423,4980.812499999999,2.297987261327368,2.297987261327368,3,3.2142857142857144,,3.5
1705968643,Asia,2900000,,hohhot-china,hohhot,hohhot-china,,,4,800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/hohhot-china.jpg?1705968643",呼和浩特,Hohhot,中国,0,,40.816665,111.3676885,China,CN,china,,,,5,5,5,41,663,wi-day-cloudy,🌥,10,50.52,10,50,1325,909,604,2115.306404758611,2.2974907356513943,2.2974907356513943,5,1.0089285714285714,,4.75
1705450140,North America,122225,,abilene-tx-united-states,abilene,abilene-tx-united-states,,,2,400,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/abilene-tx-united-states.jpg?1705450140",阿比林,Abilene,美国,0,,32,-99,United States,US,united-states,TX,,TX,48,5,5,61,664,wi-day-sunny,☀️,22,71.688,22,72,3547,2234,1361,4761.750000000001,2.296893483939112,2.296893483939112,2.6605714285714286,3.492857142857143,,3.5
1705709270,Latin America,489333,,toluca-mexico,toluca,toluca-mexico,,,10,2000,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/toluca-mexico.jpg?1705709270",托卢卡,Toluca,墨西哥,0,,19.294099,-99.701254,Mexico,MX,mexico,,,,16,5,5,33,665,wi-day-sunny,☀️,21,70.46,21,70,1769,996,734,2569.7009143450177,2.2959942968226428,2.2959942968226428,4.692571428571428,1.6714285714285713,,1.75
1710461143,North America,215472,Des Moines has a surprising amount of bike paths and sweet breweries. It’s a pretty sleepy town but if you happen to get stuck here there are some charming spots!,des-moines-ia-united-states,des-moines,des-moines-ia-united-states,,,28,5600,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/des-moines-ia-united-states.jpg?1710461143",得梅因,Des Moines,美国,0,,41.5852092,-93.6285892,United States,US,united-states,IA,,Iowa,41,5,5,77,666,wi-day-sunny,☀️,16,61.134,16,61,3779,2185,1415,4950.887500000001,2.2959234305095717,2.2959234305095717,2.3954285714285715,3.085714285714286,,3.75
1643933453,Asia,7260000,,nanjing-china,nanjing,nanjing-china,,,24,4800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/nanjing-china.jpg?1643933453",南京,Nanjing,中国,114,,32.0989607,118.4575618,China,CN,china,,,,5,5,2.4657142857142857,90,667,wi-day-rain,🌧,17,63.044,18,64,1516,821,568,1987.0305367270719,2.29537100427613,2.29537100427613,4.981714285714285,1.0089285714285714,,4.75
1709683589,North America,108277.5,,palm-bay-fl-united-states,palm-bay,palm-bay-fl-united-states,,,2,400,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/palm-bay-fl-united-states.jpg?1709683589",棕榈湾,Palm Bay,美国,0,,28,-80,United States,US,united-states,FL,,FL,41,5,5,79,668,wi-day-rain,🌧,23,74.278,23,73,3451,2162,1508,5278,2.2953509773659313,2.2953509773659313,2.770285714285714,3.085714285714286,,3.25
1706141293,North America,1615017,Came in October and weather was perfect. Downtown was a ghost town. Not really a digital nomad destination,phoenix-az-united-states,phoenix,phoenix-az-united-states,5,1000,224,44800,,6.629979035639414,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/phoenix-az-united-states.jpg?1706141293",凤凰,Phoenix,美国,57,,33.4483771,-112.0740373,United States,US,united-states,AZ,,Arizona,79,5,4.268571428571429,19,669,wi-day-cloudy,🌥,25,77.228,25,77,4435,2532,1573,5506.1625,2.295286734113426,2.295286734113426,1.6457142857142857,5,,3.25
1705450323,Africa,107069,,abuja-nigeria,abuja,abuja-nigeria,,,9,1800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/abuja-nigeria.jpg?1705450323",阿布贾,Abuja,尼日利亚,0,,9.0765,7.3986,Nigeria,NG,nigeria,,,,6,5,5,41,670,wi-day-cloudy,🌥,35,94.472,38,100,1570,854,420,1471.5030803099082,2.2949421961420655,2.2949421961420655,4.92,1.0785714285714285,,2.5
1705450140,Asia,15569000,,tianjin-china,tianjin,tianjin-china,,,9,1800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/tianjin-china.jpg?1705450140",天津,Tianjin,中国,168,,39.1333,117.1833,China,CN,china,,,,5,5,0.7314285714285713,30,671,wi-day-cloudy,🌥,18,64.572,18,64,1530,865,647,2265.263176096279,2.294423411238764,2.294423411238764,4.965714285714286,1.0303571428571427,,4.75
1707350804,Europe,146234,,huddersfield-united-kingdom,huddersfield,huddersfield-united-kingdom,,,2,400,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/huddersfield-united-kingdom.jpg?1707350804",哈德斯菲尔德,Huddersfield,英国,0,,53.6520391,-1.8577398,United Kingdom,UK,united-kingdom,,,,30,5,5,80,672,wi-day-rain,🌧,6,42.382,3,37,3573,2034,1117,3909.593202014144,2.2936163038252526,2.2936163038252526,2.630857142857143,2.428571428571429,,4.5
1705536657,North America,83455,,hemet-ca-united-states,hemet,hemet-ca-united-states,,,,0,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/hemet-ca-united-states.jpg?1705536657",他遇到,Hemet,美国,0,,33,-116,United States,US,united-states,CA,,CA,103,5,5,13,673,wi-day-cloudy,🌥,25,77.72,25,77,3952,2947,2076,7266.575,2.293189910076029,2.293189910076029,2.1977142857142855,5,,3.75
1705450210,Asia,10640000,,harbin-china,harbin,harbin-china,,,11,2200,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/harbin-china.jpg?1705450210",哈尔滨,Harbin,中国,0,,45.75,126.6333,China,CN,china,,,,4,5,5,72,674,wi-day-cloudy,🌥,5,40.744,2,36,1371,773,483,1691.2003734956422,2.292750799228038,2.292750799228038,5,1,,4.75
1705536454,Europe,484344,,lyon-france,lyon,lyon-france,3,600,296,59200,,56.64667666166917,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/lyon-france.jpg?1705536454",里昂,Lyon,法国,1,,45.764043,4.835659,France,FR,france,,,,31,5,5,66,675,wi-day-rain,🌧,11,50.942,11,52,3704,2113,1201,4202.345404202182,2.291822650510951,2.291822650510951,2.4811428571428573,2.5214285714285714,,4
1642464857,Latin America,516683,"The food here is excellent. Bolivians call it food capital of the country. Food is also cheap.  Not a lot of variety, but it's good, and they care.  Otherwise, a nice city. But not a place for nomads as far as I can tell. Nobody speaks English",cochabamba-bolivia,cochabamba,cochabamba-bolivia,,,19,3800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/cochabamba-bolivia.jpg?1642464857",科恰班巴,Cochabamba,玻利维亚,0,,-17.383333,-66.166667,Bolivia,BO,bolivia,,,,7,5,5,76,676,wi-day-cloudy,🌥,17,62.652,17,63,1195,643,475,1661.9484565694756,2.2915459926945743,2.2915459926945743,5,1.1142857142857143,,2.75
1705450192,Africa,41685,,boumerdas-algeria,boumerdas,boumerdas-algeria,,,,0,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/boumerdas-algeria.jpg?1705450192",布米尔达斯,Boumerdas,阿尔及利亚,0,,36.7243802,3.1494126,Algeria,DZ,algeria,,,,4,5,5,55,677,wi-day-cloudy,🌥,21,69.312,21,70,1673,766,263,920.2904903445103,2.2914910065039233,2.2914910065039233,4.8022857142857145,1,,3.5
1705622918,Asia,30165500,"I lived in Chongqing for about 5 years. I mostly love this place but it's not easy for Westerners unless you can speak some Chinese. But with a smartphone you can translate anything you need to say. Chongqing is beautiful, gritty and romantic. Extremely inexpensive and lots of things to do. Beautiful women. Maybe the most unique city in China. Weather terrible in winter and summer. Winter is foggy, rainy and low light while summers are uncomfortably hot and humid. They don't speak standard Mandarin here so even Chinese from Beijing can't talk to the locals. I had the time of my life here but it's too strange and foreign for many. Not like going to Thailand or the Philippines. It took a while to grow on me.",chongqing-china,chongqing,chongqing-china,1,200,21,4200,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/chongqing-china.jpg?1705622918",渝,Chongqing,中国,168,,29.5583,106.5667,China,CN,china,,,,5,5,0.7314285714285713,57,678,wi-day-rain,🌧,27,79.854,28,82,1458,763,469,1640.4758611149537,2.29122900418182,2.29122900418182,5,1.0303571428571427,,4.5
1705364073,North America,51678,,la-crosse-wi-united-states,la-crosse,la-crosse-wi-united-states,,,6,1200,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/la-crosse-wi-united-states.jpg?1705364073",拉克罗斯,La Crosse,美国,0,,43,-91,United States,US,united-states,WI,,WI,49,5,5,78,679,wi-day-cloudy,🌥,14,58.012,14,57,3553,2173,1205,4218.887500000001,2.2904453390369794,2.2904453390369794,2.653714285714286,3.5142857142857142,,3.75
